ID,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Meterage_KM,Cylinders,Gear box type,Drive wheels,Doors,Steering wheel,Color,Airbags,Price
45810576,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,177864,4,Automatic,Front,4,Left-hand drive,Silver,4,17158
45733257,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,789888,4,Automatic,Front,4,Left-hand drive,Orange,4,9252
45779767,BMW,X5,2001,Jeep,Yes,CNG,3,3333,6,Manual,All Wheel Drive,4,Left-hand drive,Silver,8,12231
44957351,MITSUBISHI,Outlander,2008,Jeep,Yes,Petrol,3,153600,6,Tiptronic,All Wheel Drive,4,Left-hand drive,White,6,21012
45803028,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185217,4,Automatic,Front,4,Left-hand drive,Black,4,37232
43908507,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,130000,4,Automatic,Front,4,Left-hand drive,Silver,10,18817
45764902,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496,6,Automatic,All Wheel Drive,4,Left-hand drive,Blue,12,13642
44318169,TOYOTA,Sienna,2012,Minivan,No,Petrol,2.7,105800,4,Tiptronic,Front,4,Left-hand drive,Brown,8,25716
45801645,BMW,318,1999,Sedan,No,Petrol,1.6,23000,4,Automatic,Front,4,Left-hand drive,White,4,9408
45802056,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,127027,4,Automatic,Front,4,Left-hand drive,White,4,35269
44587771,GREATWALL,C30,2014,Sedan,No,Petrol,1.5,77666,1,Manual,Front,4,Left-hand drive,White,0,10036
45751482,HONDA,Insight,2014,Hatchback,No,Petrol,1.3,300000,4,Automatic,Front,4,Left-hand drive,White,6,12544
45656182,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,173213,4,Automatic,Front,4,Left-hand drive,White,12,6586
45793628,TOYOTA,Tacoma,2005,Pickup,No,LPG,4,272000,6,Automatic,All Wheel Drive,4,Left-hand drive,Carnelian red,4,32929
45591071,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,95000,4,Automatic,Front,4,Right-hand drive,Brown,6,14113
45785699,SUBARU,Outback 2007,2007,Universal,Yes,Petrol,2,188888,4,Automatic,All Wheel Drive,4,Right-hand drive,Blue,4,7213
45804961,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,22100,4,Automatic,Front,4,Left-hand drive,White,4,51523
45810739,MERCEDES-BENZ,C 240,2000,Hatchback,Yes,CNG,2.4,0,4,Manual,Front,4,Left-hand drive,Carnelian red,2,8800
45806386,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,212357,4,Automatic,Front,4,Left-hand drive,Silver,12,3136
45814737,MITSUBISHI,Colt,2004,Sedan,No,Petrol,1.3,300000,4,Automatic,Front,4,Right-hand drive,Silver,4,7527
45793940,JEEP,Grand Cherokee,2001,Jeep,Yes,Petrol,4.7,228000,8,Automatic,All Wheel Drive,4,Left-hand drive,Blue,10,11290
45488724,MERCEDES-BENZ,Sprinter,1997,Microbus,No,Diesel,2.4,130000,4,Manual,Rear,2,Left-hand drive,White,0,10973
45651107,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038,6,Automatic,Front,4,Left-hand drive,White,12,1019
45773646,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,2,9898,4,Automatic,Front,4,Left-hand drive,White,12,19757
45788558,TOYOTA,ISIS,2007,Minivan,Yes,Petrol,2,1000,4,Automatic,Front,5,Right-hand drive,White,12,10976
45802226,TOYOTA,Vitz,2006,Hatchback,No,Petrol,1.3,151000,4,Manual,Front,4,Right-hand drive,Silver,0,10036
45774167,HYUNDAI,Accent,2015,Sedan,Yes,Petrol,1.6,211643,4,Automatic,Front,4,Left-hand drive,Silver,12,862
45655766,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603,6,Automatic,Front,4,Left-hand drive,Black,12,941
45749888,OPEL,Astra,2005,Hatchback,No,Petrol,1.6,75000,4,Manual,Front,4,Left-hand drive,Black,12,10976
45785378,MERCEDES-BENZ,Sprinter 313,2006,Microbus,No,Diesel,2.2 Turbo,210000,4,Manual,Rear,4,Left-hand drive,White,4,29166
45805907,BMW,330,2009,Coupe,Yes,Petrol,3,130000,6,Tiptronic,Rear,2,Left-hand drive,Silver,8,17249
45115542,HYUNDAI,Elantra se,2014,Sedan,No,Petrol,1.8,60400,4,Tiptronic,Front,4,Left-hand drive,White,6,16621
45770085,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,1411
45803296,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,194210,4,Automatic,Front,4,Left-hand drive,Black,4,16308
45541993,FORD,Transit Connect,2008,Pickup,No,Diesel,1.8,221000,4,Manual,Front,4,Left-hand drive,White,2,10976
44839699,FORD,Escape,2007,Jeep,Yes,Hybrid,2.3,197000,4,Automatic,All Wheel Drive,5,Left-hand drive,Black,8,11917
45766228,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,115974,4,Automatic,Front,4,Left-hand drive,White,12,4547
45788446,OPEL,Astra,1997,Pickup,No,CNG,1.6,255000,4,Manual,Front,4,Left-hand drive,White,2,3800
45091879,FORD,Fusion HYBRID SE,2014,Sedan,No,Hybrid,2,97928,4,Automatic,Front,4,Left-hand drive,Red,8,13799
45786558,MITSUBISHI,Mirage,2015,Hatchback,No,Petrol,1.2,80000,3,Tiptronic,Front,4,Left-hand drive,Blue,16,10036
44673059,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,83000,5,Automatic,Front,4,Left-hand drive,Black,4,12544
45730038,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,51671,4,Automatic,Front,4,Left-hand drive,White,4,43952
45030648,NISSAN,Versa SE,2018,Sedan,No,Petrol,1.6,6487,4,Automatic,Front,4,Left-hand drive,Silver,6,15681
45791879,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,72000,4,Tiptronic,Front,4,Left-hand drive,Silver,12,21326
45808873,FORD,Explorer,2018,Jeep,Yes,Petrol,2.3,30475,4,Automatic,Front,4,Left-hand drive,Grey,4,111002
45649716,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949,6,Automatic,Front,4,Left-hand drive,Silver,12,282
45815964,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.4,241602,4,Automatic,Front,4,Left-hand drive,Brown,12,1882
45803877,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,152064,4,Automatic,Front,4,Left-hand drive,Silver,4,26306
45808633,MERCEDES-BENZ,GLK 350,2014,Jeep,Yes,Petrol,3.5,124998,6,Automatic,Rear,4,Left-hand drive,Black,12,12858
45771405,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,1646
45796569,OPEL,Vectra,1992,Sedan,No,CNG,2,300000,4,Manual,Front,4,Left-hand drive,Carnelian red,4,2200
45816155,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,77830,4,Automatic,Front,4,Left-hand drive,Grey,12,4861
45781014,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,162000,4,Automatic,All Wheel Drive,4,Right-hand drive,Silver,2,7213
45809942,HONDA,Civic,2015,Sedan,Yes,Petrol,2.4,66599,4,Automatic,Front,4,Left-hand drive,Blue,4,52520
45801524,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,125933,4,Automatic,Front,4,Left-hand drive,Silver,4,15323
45760977,VOLKSWAGEN,Touareg,2012,Jeep,Yes,Diesel,3,242955,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,188
45809037,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,151887,4,Automatic,Front,4,Left-hand drive,Black,4,7310
45197949,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000,4,Tiptronic,Front,4,Left-hand drive,Black,4,100
45803413,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,603970,4,Automatic,Front,4,Left-hand drive,Orange,4,9252
45649038,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,159928,4,Automatic,Front,4,Left-hand drive,Black,0,12858
45803124,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,131627,4,Automatic,Front,4,Left-hand drive,Black,4,15035
45732821,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,51274,4,Automatic,Front,4,Left-hand drive,Silver,4,15367
45730470,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,116074,4,Automatic,Front,4,Left-hand drive,White,4,40926
45801092,MERCEDES-BENZ,B 180,2011,Universal,No,Petrol,1.7,117000,4,Automatic,Front,4,Right-hand drive,Black,6,9500
45816091,DAIHATSU,Mira,2012,Hatchback,No,Petrol,0.7,103000,3,Manual,Front,4,Right-hand drive,Black,2,6400
45744794,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,52584,4,Automatic,Front,4,Left-hand drive,White,4,7260
45765727,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,29793
45204314,MERCEDES-BENZ,E 230,1996,Sedan,No,CNG,2.3,344000,4,Manual,Rear,4,Left-hand drive,White,2,5645
45797189,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,88108,4,Automatic,Front,4,Left-hand drive,White,4,32274
45417855,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,35500,4,Tiptronic,Front,4,Left-hand drive,Brown,8,20385
45731399,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,128000,4,Automatic,Front,4,Left-hand drive,Grey,4,24433
45805571,SUBARU,Impreza,2006,Sedan,No,Petrol,1.5,190000,4,Automatic,Front,4,Right-hand drive,White,0,7056
45773181,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,87141,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,470
45785906,KIA,Optima,2013,Sedan,No,Hybrid,2.4,88500,4,Automatic,Front,4,Left-hand drive,Grey,8,20385
45764397,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6,Automatic,Rear,2,Left-hand drive,Silver,12,15994
45798379,TOYOTA,Prius,2005,Hatchback,Yes,Hybrid,1.5,2696320,4,Automatic,Front,4,Left-hand drive,Grey,6,14113
45761383,MERCEDES-BENZ,Vito Exstralong,2004,Minivan,No,Diesel,2.2 Turbo,555,4,Manual,Rear,2,Left-hand drive,White,8,20385
45771713,TOYOTA,Camry,2016,Sedan,No,Petrol,2.5,59000,6,Automatic,Front,4,Left-hand drive,Black,12,34497
45669573,HYUNDAI,Veloster,2015,Sedan,Yes,Petrol,1.6,63500,4,Automatic,Front,4,Left-hand drive,Black,10,21326
45730756,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,28441,4,Automatic,Front,4,Left-hand drive,White,4,45633
45794055,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,23000,4,Manual,Front,4,Left-hand drive,Grey,6,19757
45804635,HYUNDAI,Sonata sport,2016,Sedan,Yes,Petrol,2.4,25541,4,Automatic,Front,4,Left-hand drive,Black,8,24462
45809060,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,19000,4,Tiptronic,Front,4,Left-hand drive,Black,12,57077
45769818,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,282
45780180,FORD,Mustang,2013,Coupe,Yes,Petrol,3.7,150000,6,Tiptronic,Rear,2,Left-hand drive,Red,8,31988
45656748,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949,6,Automatic,Front,4,Left-hand drive,Silver,12,282
44372593,AUDI,Allroad,2012,Universal,Yes,Petrol,2.0 Turbo,87000,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,12,42024
45809711,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,164787,4,Automatic,Front,4,Left-hand drive,Black,4,9829
45740440,MERCEDES-BENZ,C 240 W 203,2002,Sedan,Yes,LPG,2.6,310000,6,Tiptronic,Rear,4,Left-hand drive,White,6,8467
45774313,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,170466,4,Automatic,Front,4,Left-hand drive,Silver,12,941
45781786,VOLVO,S70,1998,Sedan,No,Petrol,2.4,0,5,Automatic,Front,4,Left-hand drive,Red,4,4500
45802268,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,144000,4,Automatic,Front,4,Left-hand drive,Silver,4,28391
45732161,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,170133,4,Automatic,Front,4,Left-hand drive,Black,4,38838
45800587,BMW,X5,2007,Jeep,Yes,Petrol,3,23000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,0,21953
45758453,VAZ,2106,1998,Sedan,No,CNG,1.7,10000,4,Manual,Rear,4,Left-hand drive,White,0,6272
45731026,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,45780,4,Automatic,Front,4,Left-hand drive,Black,4,26196
45808972,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,83000,4,Automatic,Front,4,Left-hand drive,Silver,4,8643
45808755,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,184821,5,Automatic,Front,4,Left-hand drive,White,12,1882
45808440,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,83013,4,Automatic,Front,4,Left-hand drive,Grey,12,2509
45648011,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312,4,Automatic,Front,4,Left-hand drive,Grey,12,706
45648724,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,4,Left-hand drive,White,12,314
45802822,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,119240,4,Automatic,Front,4,Left-hand drive,Blue,4,53154
45815555,MERCEDES-BENZ,E 270,2002,Sedan,No,Diesel,2.7 Turbo,300000,4,Tiptronic,Rear,4,Left-hand drive,Silver,4,9408
44550379,VOLKSWAGEN,Jetta sport,2015,Sedan,No,Petrol,1.4 Turbo,70000,4,Tiptronic,Front,4,Left-hand drive,Black,8,17249
45655679,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,83390,4,Automatic,Front,4,Left-hand drive,Black,12,549
45766575,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186,6,Automatic,Rear,4,Left-hand drive,White,12,9879
45654605,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603,6,Automatic,Front,4,Left-hand drive,Black,12,941
45290317,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,53000,6,Tiptronic,Front,4,Left-hand drive,Beige,10,51746
44731507,CHEVROLET,Equinox,2011,Jeep,No,Petrol,3,192000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,8,16621
45789515,MERCEDES-BENZ,Sprinter,2009,Microbus,No,Diesel,2.2 Turbo,175000,4,Manual,Rear,4,Left-hand drive,White,2,20385
44587551,JAGUAR,F-pace,2017,Jeep,No,Diesel,2,17060,1,Automatic,All Wheel Drive,4,Left-hand drive,Grey,0,147397
45782164,OPEL,Astra,1999,Hatchback,No,Petrol,1.8,199000,4,Manual,Front,4,Left-hand drive,Silver,0,7840
45801381,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,246000,4,Manual,Front,4,Left-hand drive,Silver,12,12544
45350122,MERCEDES-BENZ,CLS 63 AMG,2006,Sedan,Yes,Petrol,6.3,94000,8,Tiptronic,Rear,4,Left-hand drive,Black,12,29793
45768517,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,54568
45786791,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,96000,4,Tiptronic,Front,4,Left-hand drive,Silver,10,17405
45492889,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,129600,4,Tiptronic,Front,4,Left-hand drive,Grey,6,18817
45771082,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,433658,4,Automatic,Front,4,Left-hand drive,White,12,941
45768682,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106,4,Automatic,Front,4,Left-hand drive,White,0,1490
45805851,BMW,X5,2005,Jeep,Yes,Petrol,4.4,117000,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,17249
45810018,HONDA,Civic,2016,Sedan,Yes,Petrol,1.5,54631,4,Automatic,Front,4,Left-hand drive,Black,4,37959
42078213,MERCEDES-BENZ,Vito,2011,Minivan,Yes,Diesel,2.2 Turbo,176000,4,Manual,Rear,4,Left-hand drive,Blue,2,120
45766286,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542,6,Automatic,Rear,4,Left-hand drive,Silver,12,31047
45744441,MERCEDES-BENZ,E 220,2005,Sedan,Yes,Diesel,2.2 Turbo,620000,4,Manual,Rear,4,Left-hand drive,Beige,8,10976
45803281,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,325829,4,Automatic,Front,4,Left-hand drive,Silver,4,10036
45768521,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,226198,6,Automatic,All Wheel Drive,4,Left-hand drive,Green,12,1725
45010854,VOLKSWAGEN,UP,2012,Hatchback,No,Petrol,1,47000,4,Automatic,Front,2,Right-hand drive,White,6,6899
45798284,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,51895,4,Automatic,Front,4,Left-hand drive,Silver,4,18776
45809740,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,69900,4,Automatic,Front,4,Left-hand drive,Black,4,27679
45650413,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,363059,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,1490
45768555,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,12544
45669680,HONDA,Step Wagon,2011,Minivan,No,Petrol,2,110000,4,Automatic,Front,4,Right-hand drive,White,0,10036
45634943,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248,4,Automatic,Front,4,Left-hand drive,Blue,12,941
45794374,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1.3,146351,6,Automatic,Front,4,Left-hand drive,Silver,4,10349
45773939,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,214098,4,Automatic,Front,4,Left-hand drive,Silver,12,4077
45657133,JAGUAR,S-type,1999,Sedan,Yes,Petrol,3,1111,6,Tiptronic,Rear,4,Left-hand drive,Black,5,7840
45791931,BMW,328,2013,Sedan,Yes,Petrol,2,189259,4,Automatic,Rear,4,Left-hand drive,Black,12,1725
45482091,PORSCHE,Cayenne,2004,Jeep,Yes,Petrol,4.5 Turbo,265600,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,12,23521
45786756,BMW,328,2009,Coupe,Yes,Petrol,3,166000,6,Tiptronic,Rear,2,Left-hand drive,Silver,16,8154
45771244,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,30734
45769283,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424,8,Automatic,All Wheel Drive,4,Left-hand drive,Grey,12,32302
45793466,MERCEDES-BENZ,Vito Extralong,2014,Minivan,Yes,Diesel,2.2 Turbo,173000,4,Manual,Rear,4,Left-hand drive,Black,6,45473
45794104,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,108000,4,Tiptronic,Front,4,Left-hand drive,White,8,12858
44728812,NISSAN,Tiida,2005,Sedan,No,CNG,1.5,154214,4,Automatic,Front,4,Right-hand drive,Silver,6,8467
45762577,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627,4,Automatic,Front,4,Left-hand drive,Black,0,4234
45127243,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,53331,4,Tiptronic,Front,4,Left-hand drive,Silver,12,18189
44691315,VOLKSWAGEN,Passat,2015,Sedan,Yes,Petrol,1.8 Turbo,63523,4,Tiptronic,Front,4,Left-hand drive,Black,8,20385
45800331,MERCEDES-BENZ,A 190,2001,Sedan,Yes,Petrol,1.9,147000,4,Automatic,Front,4,Right-hand drive,Black,4,5488
45813073,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,14269
45802276,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,84669,4,Automatic,Front,4,Left-hand drive,Silver,4,24932
45789854,MERCEDES-BENZ,C 240,2001,Sedan,No,Petrol,2.6,145000,6,Tiptronic,Rear,4,Right-hand drive,Silver,8,8781
45433464,FORD,Transit Connect,2005,Pickup,No,Diesel,1.8,0,4,Manual,Front,2,Left-hand drive,Silver,0,9722
45797397,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,107760,4,Automatic,Front,4,Left-hand drive,Red,4,6272
45646394,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,941
45655284,AUDI,A4,2014,Sedan,Yes,Petrol,2,123640,4,Automatic,All Wheel Drive,4,Left-hand drive,Blue,0,3293
45435622,AUDI,A4,2016,Sedan,Yes,Diesel,2.0 Turbo,98000,4,Tiptronic,Front,4,Left-hand drive,Black,0,46258
45802902,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,121121,4,Automatic,Front,4,Left-hand drive,White,4,43049
45617744,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424,8,Automatic,All Wheel Drive,4,Left-hand drive,Grey,12,627
45696395,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,87000,4,Automatic,Front,4,Right-hand drive,Black,2,8781
45533359,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8 Turbo,109600,4,Manual,Front,4,Left-hand drive,Black,6,17562
45770536,SUBARU,Outback,2005,Universal,No,Petrol,2.5,170000,4,Tiptronic,All Wheel Drive,4,Right-hand drive,Black,4,10976
45815771,VAZ,2106,1986,Sedan,No,CNG,1.1 Turbo,14000,4,Manual,Rear,4,Left-hand drive,Red,0,3607
45773735,FIAT,500,2012,Hatchback,Yes,Petrol,1.4,172315,4,Automatic,Front,4,Left-hand drive,Brown,12,1176
45755432,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Petrol,3.5,208000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Blue,10,18817
44699295,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,18000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,12,34497
40219972,NISSAN,Note,2008,Hatchback,No,Petrol,1.5,100000,4,Automatic,All Wheel Drive,4,Right-hand drive,Silver,4,40
45768700,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,433658,4,Automatic,Front,4,Left-hand drive,White,12,941
45809477,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,9000,4,Automatic,Front,4,Left-hand drive,Black,4,42538
45794536,BMW,318,1999,Sedan,No,Petrol,1.9,257000,4,Manual,Rear,4,Left-hand drive,Blue,6,7300
45802794,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,198966,4,Automatic,Front,4,Left-hand drive,White,4,20764
45809093,FORD,Mustang,2015,Sedan,Yes,Petrol,2.3,43770,4,Automatic,Front,4,Left-hand drive,White,4,96263
45804578,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,140477,4,Automatic,Front,4,Left-hand drive,White,4,21181
45803931,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,51697,4,Automatic,Front,4,Left-hand drive,Grey,4,17092
45729933,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,189374,4,Automatic,Front,4,Left-hand drive,White,4,25889
45809125,TOYOTA,Aqua,2016,Hatchback,Yes,Hybrid,1.5,90812,4,Automatic,Front,4,Left-hand drive,Blue,4,11481
45625539,BMW,X6,2011,Jeep,Yes,Petrol,3.5 Turbo,133600,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,11,39201
45789804,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,78000,4,Tiptronic,Front,4,Left-hand drive,White,12,14113
45799218,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,300000,4,Manual,Front,4,Left-hand drive,Blue,4,5018
45794160,AUDI,A6,2005,Sedan,Yes,Petrol,3.2,256000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,8,12231
45786695,VOLKSWAGEN,Jetta,1999,Sedan,No,CNG,2,3000000,4,Manual,Front,4,Left-hand drive,Black,2,3607
45750916,MAZDA,Mazda 6,2014,Sedan,No,Petrol,2.5,129000,4,Automatic,Front,4,Left-hand drive,Black,10,18189
45793944,KIA,Sorento,2011,Jeep,No,Petrol,3.5,122323,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,10,120
45768995,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,114526,4,Automatic,Front,4,Left-hand drive,White,12,392
44894690,MINI,Countryman,2012,Jeep,Yes,Petrol,1.6 Turbo,150354,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Brown,12,16900
45810497,MERCEDES-BENZ,C 200,1994,Sedan,No,Petrol,2.2,270000,4,Automatic,Rear,4,Left-hand drive,Red,2,4234
45762267,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,81440,4,Automatic,Front,4,Left-hand drive,Black,0,784
44674964,MERCEDES-BENZ,E 500 AVG,2005,Sedan,Yes,Petrol,5,56000,12,Tiptronic,Rear,4,Right-hand drive,Black,12,14740
45814305,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,72000,6,Tiptronic,Front,4,Left-hand drive,Black,8,32929
45788932,MITSUBISHI,Montero Sport,2002,Coupe,No,Petrol,3,176000,6,Automatic,All Wheel Drive,4,Left-hand drive,Green,4,12231
45793576,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,79002,4,Automatic,Front,4,Left-hand drive,Silver,4,6272
45517285,BMW,530 i,2000,Sedan,No,Petrol,3,273000,6,Tiptronic,Rear,4,Left-hand drive,White,10,9722
45176457,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,166000,4,Automatic,Front,4,Left-hand drive,Grey,6,14113
45780821,HUMMER,H3,2007,Jeep,No,Petrol,3.7 Turbo,185000,5,Tiptronic,All Wheel Drive,4,Left-hand drive,Beige,12,33
45787296,NISSAN,Fuga,2005,Sedan,No,LPG,3.5,109000,6,Tiptronic,Rear,4,Right-hand drive,Grey,8,12544
45809983,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.8,61000,4,Automatic,Front,4,Left-hand drive,Grey,4,18948
45655631,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,13328
45793112,CHEVROLET,Cruze,2010,Sedan,Yes,Diesel,2,67490,4,Automatic,Front,4,Left-hand drive,Grey,4,6241
45815361,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000,4,Manual,Front,4,Right-hand drive,White,6,14113
45355880,SUBARU,Legacy,2003,Sedan,No,Petrol,2,161000,4,Manual,All Wheel Drive,4,Right-hand drive,Blue,4,8154
